"","date","state","county","city","college","cases","mergeCS","countyCovidProp","plan","enrollment2018","type","adjCases","diff","sign"
"4781","dec11","North Carolina","Orange","Chapel Hill","University of North Carolina, Chapel Hill",1513,"OrangeNorth Carolina",0.0286443600312508,"Fully online","30011","Public, 4-year",0.0504148478891073,0.0217704878578565,"bad"
"4782","dec11","North Carolina","Mecklenburg","Charlotte","University of North Carolina, Charlotte",1086,"MecklenburgNorth Carolina",0.0443407339628011,"Primarily online","29710","Public, 4-year",0.036553349040727,-0.00778738492207408,"good"
"4783","dec11","North Carolina","Guilford","Greensboro","University of North Carolina, Greensboro",329,"GuilfordNorth Carolina",0.0359678614378209,"Primarily online","20106","Public, 4-year",0.0163632746443848,-0.0196045867934361,"good"
"4784","dec11","North Carolina","Robeson","Pembroke","University of North Carolina, Pembroke",459,"RobesonNorth Carolina",0.0613818181818182,"Primarily in person","7137","Public, 4-year",0.064312736443884,0.00293091826206578,"bad"
"4785","dec11","North Carolina","Forsyth","Winston-Salem","Wake Forest University",650,"ForsythNorth Carolina",0.0410311408728861,"Primarily online","8401","Private nonprofit, 4-year",0.0773717414593501,0.036340600586464,"bad"
"4786","dec11","North Carolina","Wake","Raleigh","Wake Technical Community College",68,"WakeNorth Carolina",0.0309904736719493,"Primarily online","21872","Public, 2-year",0.00310899780541331,-0.027881475866536,"good"
"4787","dec11","North Carolina","Buncombe","Swannanoa","Warren Wilson College",2,"BuncombeNorth Carolina",0.0248706884999866,"Primarily in person","741","Private nonprofit, 4-year",0.00269905533063428,-0.0221716331693523,"good"
"4788","dec11","North Carolina","Jackson","Cullowhee","Western Carolina University",458,"JacksonNorth Carolina",0.0379853429832946,"Hybrid","11639","Public, 4-year",0.0393504596614829,0.00136511667818835,"bad"
"4789","dec11","North Carolina","Wake","Raleigh","William Peace University",77,"WakeNorth Carolina",0.0309904736719493,"Primarily in person","910","Private nonprofit, 4-year",0.0846153846153846,0.0536249109434353,"bad"
"4790","dec11","North Carolina","Union","Wingate","Wingate University",117,"UnionNorth Carolina",0.0382974997811214,"Primarily in person","3689","Private nonprofit, 4-year",0.0317159121713201,-0.00658158760980126,"good"
"4791","dec11","North Carolina","Forsyth","Winston-Salem","Winston-Salem State University",136,"ForsythNorth Carolina",0.0410311408728861,"Hybrid","5190","Public, 4-year",0.0262042389210019,-0.0148269019518842,"good"
"4792","dec11","North Dakota","Burleigh","Bismarck","Bismarck State College",252,"BurleighNorth Dakota",0.135444335222638,"Primarily in person","3778","Public, 4-year",0.0667019587083113,-0.0687423765143267,"good"
"4793","dec11","North Dakota","Bottineau","Bottineau","Dakota College, Bottineau",91,"BottineauNorth Dakota",0.0924864692773002,"Primarily in person","996","Public, 2-year",0.0913654618473896,-0.00112100742991064,"good"
"4794","dec11","North Dakota","Stark","Dickinson","Dickinson State University",164,"StarkNorth Dakota",0.120931118803392,"Hybrid","1392","Public, 4-year",0.117816091954023,-0.00311502684936901,"good"
"4795","dec11","North Dakota","Ramsey","Devils Lake","Lake Region State College",83,"RamseyNorth Dakota",0.113811962843997,"Primarily in person","2072","Public, 2-year",0.0400579150579151,-0.0737540477860819,"good"
"4796","dec11","North Dakota","Traill","Mayville","Mayville State University",137,"TraillNorth Dakota",0.103534096565455,"Hybrid","1184","Public, 4-year",0.115709459459459,0.0121753628940045,"bad"
"4797","dec11","North Dakota","Ward","Minot","Minot State University",563,"WardNorth Dakota",0.119468961133041,"Primarily in person","3189","Public, 4-year",0.176544371276262,0.0570754101432212,"bad"
"4798","dec11","North Dakota","Richland","Wahpeton","North Dakota State College of Science",244,"RichlandNorth Dakota",0.083513630463003,"Primarily online","2957","Public, 2-year",0.0825160635779506,-0.00099756688505237,"good"
"4799","dec11","North Dakota","Cass","Fargo","North Dakota State University",867,"CassNorth Dakota",0.101674884429127,"Hybrid","13796","Public, 4-year",0.0628443026964337,-0.0388305817326933,"good"
"4801","dec11","North Dakota","Sioux","Fort Yates","Sitting Bull College",12,"SiouxNorth Dakota",0.129787234042553,"Hybrid","273","Public, 4-year",0.043956043956044,-0.085831190086509,"good"
"4803","dec11","North Dakota","Grand Forks","Grand Forks","University of North Dakota",1961,"Grand ForksNorth Dakota",0.127499964003398,"Hybrid","13847","Public, 4-year",0.1416191232758,0.0141191592724018,"bad"
"4804","dec11","North Dakota","Barnes","Valley City","Valley City State University",127,"BarnesNorth Dakota",0.11195391262602,"Hybrid","1547","Public, 4-year",0.0820943762120233,-0.0298595364139967,"good"
"4805","dec11","North Dakota","Williams","Williston","Williston State College",137,"WilliamsNorth Dakota",0.0990183298305355,"Hybrid","1124","Public, 2-year",0.121886120996441,0.0228677911659058,"bad"
"4808","dec11","Ohio","Ashland","Ashland","Ashland University",151,"AshlandOhio",0.0343654176950116,"Hybrid","6627","Private nonprofit, 4-year",0.0227855741662894,-0.0115798435287222,"good"
"4809","dec11","Ohio","Cuyahoga","Berea","Baldwin Wallace University",188,"CuyahogaOhio",0.0426792931910042,"Primarily in person","3709","Private nonprofit, 4-year",0.0506875168509032,0.00800822365989901,"bad"
"4810","dec11","Ohio","Allen","Bluffton","Bluffton University",4,"AllenOhio",0.0643178864886518,"Hybrid","770","Private nonprofit, 4-year",0.00519480519480519,-0.0591230812938466,"good"
"4813","dec11","Ohio","Franklin","Columbus","Capital University",42,"FranklinOhio",0.0502629188703146,"Primarily online","3213","Private nonprofit, 4-year",0.0130718954248366,-0.037191023445478,"good"
"4814","dec11","Ohio","Cuyahoga","Cleveland","Case Western Reserve University",194,"CuyahogaOhio",0.0426792931910042,"Primarily online","11890","Private nonprofit, 4-year",0.0163162321278385,-0.0263630610631657,"good"
"4815","dec11","Ohio","Greene","Cedarville","Cedarville University",29,"GreeneOhio",0.0431344228913737,"Primarily in person","4150","Private nonprofit, 4-year",0.00698795180722892,-0.0361464710841448,"good"
"4816","dec11","Ohio","Greene","Wilberforce","Central State University",50,"GreeneOhio",0.0431344228913737,"Primarily in person","2099","Public, 4-year",0.0238208670795617,-0.019313555811812,"good"
"4818","dec11","Ohio","Cuyahoga","Cleveland","Cleveland State University",43,"CuyahogaOhio",0.0426792931910042,"Primarily online","16069","Public, 4-year",0.00267595992283278,-0.0400033332681714,"good"
"4821","dec11","Ohio","Defiance","Defiance","Defiance College",69,"DefianceOhio",0.0526688896473862,"Hybrid","545","Private nonprofit, 4-year",0.126605504587156,0.0739366149397698,"bad"
"4822","dec11","Ohio","Licking","Granville","Denison University",27,"LickingOhio",0.0452612771539392,"Hybrid","2394","Private nonprofit, 4-year",0.0112781954887218,-0.0339830816652174,"good"
"4823","dec11","Ohio","Jefferson","Steubenville","Franciscan University of Steubenville",159,"JeffersonOhio",0.0352238805970149,"Primarily in person","3028","Private nonprofit, 4-year",0.0525099075297226,0.0172860269327077,"bad"
"4824","dec11","Ohio","Seneca","Tiffin","Heidelberg University",109,"SenecaOhio",0.0463228098155062,"Primarily in person","1219","Private nonprofit, 4-year",0.0894175553732568,0.0430947455577506,"bad"
"4825","dec11","Ohio","Portage","Hiram","Hiram College",26,"PortageOhio",0.0332131030492534,"Hybrid","1255","Private nonprofit, 4-year",0.0207171314741036,-0.0124959715751498,"good"
"4826","dec11","Ohio","Cuyahoga","University Heights","John Carroll University",166,"CuyahogaOhio",0.0426792931910042,"Fully online","3555","Private nonprofit, 4-year",0.0466947960618847,0.00401550287088047,"bad"
"4829","dec11","Ohio","Ashtabula","Ashtabula","Kent State University, Ashtabula",0,"AshtabulaOhio",0.0316738824158534,"Primarily online","2026","Public, 4-year",0,-0.0316738824158534,"good"
"4831","dec11","Ohio","Columbiana","Salem","Kent State University, Salem",0,"ColumbianaOhio",0.047476026422465,"Primarily online","1697","Public, 4-year",0,-0.047476026422465,"good"
"4835","dec11","Ohio","Knox","Gambier","Kenyon College",12,"KnoxOhio",0.0310805173133083,"Primarily online","1730","Private nonprofit, 4-year",0.0069364161849711,-0.0241441011283372,"good"
"4836","dec11","Ohio","Lake","Painesville","Lake Erie College",47,"LakeOhio",0.0422943397538117,"Primarily in person","1160","Private nonprofit, 4-year",0.0405172413793103,-0.00177709837450136,"good"
"4837","dec11","Ohio","Lorain","Elyria","Lorain County Community College",49,"LorainOhio",0.0344830925046719,"Primarily online","10644","Public, 4-year",0.00460353250657647,-0.0298795599980954,"good"
"4838","dec11","Ohio","Lucas","Sylvania","Lourdes University",121,"LucasOhio",0.0467050155481057,"Primarily in person","1444","Private nonprofit, 4-year",0.0837950138504155,0.0370899983023098,"bad"
"4839","dec11","Ohio","Stark","Canton","Malone University",95,"StarkOhio",0.0395676270756545,"Hybrid","1667","Private nonprofit, 4-year",0.0569886022795441,0.0174209752038896,"bad"
"4840","dec11","Ohio","Washington","Marietta","Marietta College",129,"WashingtonOhio",0.0346347081504231,"Hybrid","1130","Private nonprofit, 4-year",0.114159292035398,0.0795245838849751,"bad"
"4841","dec11","Ohio","Butler","Oxford","Miami University (Ohio)",2540,"ButlerOhio",0.0529997337746063,"Primarily online","19934","Public, 4-year",0.12742048760911,0.0744207538345038,"bad"
"4843","dec11","Ohio","Muskingum","New Concord","Muskingum University",27,"MuskingumOhio",0.0442498405149916,"Fully in person","2412","Private nonprofit, 4-year",0.0111940298507463,-0.0330558106642453,"good"
"4844","dec11","Ohio","Richland","Mansfield","North Central State College",48,"RichlandOhio",0.0442164517886326,"Primarily online","2963","Public, 2-year",0.0161997975025312,-0.0280166542861014,"good"
"4847","dec11","Ohio","Lorain","Oberlin","Oberlin College",28,"LorainOhio",0.0344830925046719,"Primarily online","2812","Private nonprofit, 4-year",0.00995732574679943,-0.0245257667578725,"good"
"4848","dec11","Ohio","Franklin","Columbus","Ohio Dominican University",115,"FranklinOhio",0.0502629188703146,"Primarily in person","1716","Private nonprofit, 4-year",0.067016317016317,0.0167533981460024,"bad"
"4849","dec11","Ohio","Hardin","Ada","Ohio Northern University",125,"HardinOhio",0.0443169137573729,"Primarily in person","3039","Private nonprofit, 4-year",0.0411319512997697,-0.00318496245760324,"good"
"4850","dec11","Ohio","Franklin","Columbus","Ohio State University",5806,"FranklinOhio",0.0502629188703146,"Hybrid","61170","Public, 4-year",0.0949158084028118,0.0446528895324972,"bad"
"4851","dec11","Ohio","Athens","Athens","Ohio University",847,"AthensOhio",0.038299631086687,"Primarily online","28480","Public, 4-year",0.0297401685393258,-0.00855946254736116,"good"
"4857","dec11","Ohio","Delaware","Delaware","Ohio Wesleyan University",141,"DelawareOhio",0.0396171663232573,"Primarily in person","1561","Private nonprofit, 4-year",0.0903267136450993,0.050709547321842,"bad"
"4858","dec11","Ohio","Franklin","Westerville","Otterbein University",154,"FranklinOhio",0.0502629188703146,"Primarily online","2886","Private nonprofit, 4-year",0.0533610533610534,0.00309813449073876,"bad"
"4859","dec11","Ohio","Scioto","Portsmouth","Shawnee State University",127,"SciotoOhio",0.0397402873303768,"Hybrid","3253","Public, 4-year",0.0390408853366124,-0.000699401993764441,"good"
"4860","dec11","Ohio","Montgomery","Dayton","Sinclair Community College",51,"MontgomeryOhio",0.051731563871225,"Primarily in person","18576","Public, 2-year",0.00274547803617571,-0.0489860858350493,"good"
"4861","dec11","Ohio","Sandusky","Fremont","Terra State Community College",32,"SanduskyOhio",0.0422775898014286,"Primarily in person","2228","Public, 2-year",0.0143626570915619,-0.0279149327098667,"good"
"4864","dec11","Ohio","Seneca","Tiffin","Tiffin University",72,"SenecaOhio",0.0463228098155062,"Primarily in person","3045","Private nonprofit, 4-year",0.0236453201970443,-0.0226774896184619,"good"
"4865","dec11","Ohio","Summit","Akron","University of Akron",315,"SummitOhio",0.0379750579006419,"Primarily online","18731","Public, 4-year",0.0168170412684854,-0.0211580166321565,"good"
"4866","dec11","Ohio","Hamilton","Cincinnati","University of Cincinnati",1839,"HamiltonOhio",0.0498499644636581,"Hybrid","37886","Public, 4-year",0.0485403579158528,-0.00130960654780528,"good"
"4867","dec11","Ohio","Montgomery","Dayton","University of Dayton",1573,"MontgomeryOhio",0.051731563871225,"Primarily online","11241","Private nonprofit, 4-year",0.139934169557869,0.0882026056866435,"bad"
"4868","dec11","Ohio","Stark","Alliance","University of Mount Union",222,"StarkOhio",0.0395676270756545,"Hybrid","2403","Private nonprofit, 4-year",0.0923845193508115,0.052816892275157,"bad"
"4869","dec11","Ohio","Lucas","Toledo","University of Toledo",722,"LucasOhio",0.0467050155481057,"Primarily in person","20237","Public, 4-year",0.0356772248851114,-0.0110277906629943,"good"
"4870","dec11","Ohio","Cuyahoga","Pepper Pike","Ursuline College",44,"CuyahogaOhio",0.0426792931910042,"Hybrid","1073","Private nonprofit, 4-year",0.0410065237651445,-0.00167276942585974,"good"
"4871","dec11","Ohio","Stark","North Canton","Walsh University",161,"StarkOhio",0.0395676270756545,"Primarily in person","2779","Private nonprofit, 4-year",0.0579345088161209,0.0183668817404664,"bad"
"4873","dec11","Ohio","Clark","Springfield","Wittenberg University",217,"ClarkOhio",0.0518410238434403,"Hybrid","1801","Private nonprofit, 4-year",0.120488617434758,0.0686475935913182,"bad"
"4874","dec11","Ohio","Montgomery","Dayton","Wright State University",168,"MontgomeryOhio",0.051731563871225,"Primarily online","14403","Public, 4-year",0.0116642366173714,-0.0400673272538536,"good"
"4877","dec11","Ohio","Mahoning","Youngstown","Youngstown State University",277,"MahoningOhio",0.0485213155328555,"Primarily online","12607","0",0.0219719203617038,-0.0265493951711517,"good"
"4878","dec11","Oklahoma","Comanche","Lawton","Cameron University",159,"ComancheOklahoma",0.0454662150411184,"Primarily in person","4290","Public, 4-year",0.0370629370629371,-0.00840327797818134,"good"
"4880","dec11","Oklahoma","Logan","Langston","Langston University",64,"LoganOklahoma",0.0389077503072213,"Primarily online","2119","Public, 4-year",0.0302029259084474,-0.00870482439877392,"good"
"4881","dec11","Oklahoma","Cherokee","Tahlequah","Northeastern State University",144,"CherokeeOklahoma",0.0547506011468031,"Hybrid","7879","Public, 4-year",0.0182764310191649,-0.0364741701276382,"good"
