"","date","state","county","city","college","cases","mergeCS","countyCovidProp","plan","enrollment2018","type","adjCases","diff","sign"
"1089","oct8","North Dakota","Barnes","Valley City","Valley City State University",34,"BarnesNorth Dakota",0.0249639942390783,"Hybrid","1547","Public, 4-year",0.021978021978022,-0.00298597226105632,"good"
"1090","oct8","North Dakota","Williams","Williston","Williston State College",80,"WilliamsNorth Dakota",0.0339461012530261,"Hybrid","1124","Public, 2-year",0.0711743772241993,0.0372282759711732,"bad"
"1093","oct8","Ohio","Ashland","Ashland","Ashland University",44,"AshlandOhio",0.0059457033879291,"Hybrid","6627","Private nonprofit, 4-year",0.00663950505507771,0.000693801667148612,"bad"
"1094","oct8","Ohio","Cuyahoga","Berea","Baldwin Wallace University",45,"CuyahogaOhio",0.0146606837496114,"Primarily in person","3709","Private nonprofit, 4-year",0.0121326503100566,-0.00252803343955478,"good"
"1098","oct8","Ohio","Franklin","Columbus","Capital University",4,"FranklinOhio",0.0216592899519729,"Primarily online","3213","Private nonprofit, 4-year",0.00124494242141301,-0.0204143475305599,"good"
"1099","oct8","Ohio","Cuyahoga","Cleveland","Case Western Reserve University",38,"CuyahogaOhio",0.0146606837496114,"Primarily online","11890","Private nonprofit, 4-year",0.0031959629941127,-0.0114647207554987,"good"
"1100","oct8","Ohio","Greene","Cedarville","Cedarville University",28,"GreeneOhio",0.010193148925339,"Primarily in person","4150","Private nonprofit, 4-year",0.00674698795180723,-0.00344616097353177,"good"
"1101","oct8","Ohio","Greene","Wilberforce","Central State University",10,"GreeneOhio",0.010193148925339,"Primarily in person","2099","Public, 4-year",0.00476417341591234,-0.00542897550942666,"good"
"1103","oct8","Ohio","Cuyahoga","Cleveland","Cleveland State University",1,"CuyahogaOhio",0.0146606837496114,"Primarily online","16069","Public, 4-year",6.22316261123903e-05,-0.014598452123499,"good"
"1107","oct8","Ohio","Licking","Granville","Denison University",10,"LickingOhio",0.0116531533059674,"Hybrid","2394","Private nonprofit, 4-year",0.00417710944026733,-0.00747604386570007,"good"
"1108","oct8","Ohio","Jefferson","Steubenville","Franciscan University of Steubenville",12,"JeffersonOhio",0.0057558362035974,"Primarily in person","3028","Private nonprofit, 4-year",0.00396301188903567,-0.00179282431456173,"good"
"1109","oct8","Ohio","Seneca","Tiffin","Heidelberg University",51,"SenecaOhio",0.00931530682518395,"Primarily in person","1219","Private nonprofit, 4-year",0.0418375717801477,0.0325222649549637,"bad"
"1110","oct8","Ohio","Portage","Hiram","Hiram College",9,"PortageOhio",0.00808169093841173,"Hybrid","1255","Private nonprofit, 4-year",0.00717131474103586,-0.000910376197375873,"good"
"1111","oct8","Ohio","Cuyahoga","University Heights","John Carroll University",117,"CuyahogaOhio",0.0146606837496114,"Fully online","3555","Private nonprofit, 4-year",0.0329113924050633,0.0182507086554519,"bad"
"1120","oct8","Ohio","Knox","Gambier","Kenyon College",2,"KnoxOhio",0.00489393793523956,"Primarily online","1730","Private nonprofit, 4-year",0.00115606936416185,-0.00373786857107771,"good"
"1121","oct8","Ohio","Lake","Painesville","Lake Erie College",9,"LakeOhio",0.00746038435969741,"Primarily in person","1160","Private nonprofit, 4-year",0.00775862068965517,0.000298236329957762,"bad"
"1122","oct8","Ohio","Lorain","Elyria","Lorain County Community College",0,"LorainOhio",0.00783002456161868,"Primarily online","10644","Public, 4-year",0,-0.00783002456161868,"good"
"1123","oct8","Ohio","Stark","Canton","Malone University",5,"StarkOhio",0.00859403247653843,"Hybrid","1667","Private nonprofit, 4-year",0.002999400119976,-0.00559463235656242,"good"
"1124","oct8","Ohio","Washington","Marietta","Marietta College",2,"WashingtonOhio",0.00450668491595867,"Hybrid","1130","Private nonprofit, 4-year",0.00176991150442478,-0.00273677341153389,"good"
"1125","oct8","Ohio","Butler","Oxford","Miami University (Ohio)",1805,"ButlerOhio",0.0178214410623959,"Primarily online","19934","Public, 4-year",0.0905488110765526,0.0727273700141567,"bad"
"1127","oct8","Ohio","Muskingum","New Concord","Muskingum University",0,"MuskingumOhio",0.00676216435655048,"Fully in person","2412","Private nonprofit, 4-year",0,-0.00676216435655048,"good"
"1131","oct8","Ohio","Lorain","Oberlin","Oberlin College",13,"LorainOhio",0.00783002456161868,"Primarily online","2812","Private nonprofit, 4-year",0.00462304409672831,-0.00320698046489037,"good"
"1132","oct8","Ohio","Franklin","Columbus","Ohio Dominican University",67,"FranklinOhio",0.0216592899519729,"Primarily in person","1716","Private nonprofit, 4-year",0.039044289044289,0.0173849990923161,"bad"
"1133","oct8","Ohio","Hardin","Ada","Ohio Northern University",31,"HardinOhio",0.00867208672086721,"Primarily in person","3039","Private nonprofit, 4-year",0.0102007239223429,0.00152863720147567,"bad"
"1134","oct8","Ohio","Franklin","Columbus","Ohio State University",3051,"FranklinOhio",0.0216592899519729,"Hybrid","61170","Public, 4-year",0.0498773908778813,0.0282181009259084,"bad"
"1139","oct8","Ohio","Athens","Athens","Ohio University",173,"AthensOhio",0.0135778468320909,"Primarily online","28480","Public, 4-year",0.00607443820224719,-0.00750340862984371,"good"
"1145","oct8","Ohio","Delaware","Delaware","Ohio Wesleyan University",91,"DelawareOhio",0.0119324782361349,"Primarily in person","1561","Private nonprofit, 4-year",0.0582959641255605,0.0463634858894256,"bad"
"1146","oct8","Ohio","Franklin","Westerville","Otterbein University",17,"FranklinOhio",0.0216592899519729,"Primarily online","2886","Private nonprofit, 4-year",0.00589050589050589,-0.015768784061467,"good"
"1147","oct8","Ohio","Scioto","Portsmouth","Shawnee State University",16,"SciotoOhio",0.00819236795283745,"Hybrid","3253","Public, 4-year",0.00491853673532124,-0.00327383121751621,"good"
"1148","oct8","Ohio","Montgomery","Dayton","Sinclair Community College",13,"MontgomeryOhio",0.0161222674242552,"Primarily in person","18576","Public, 2-year",0.000699827734711456,-0.0154224396895437,"good"
"1151","oct8","Ohio","Seneca","Tiffin","Tiffin University",53,"SenecaOhio",0.00931530682518395,"Primarily in person","3045","Private nonprofit, 4-year",0.0174055829228243,0.00809027609764035,"bad"
"1152","oct8","Ohio","Summit","Akron","University of Akron",61,"SummitOhio",0.0105542750359049,"Primarily online","18731","Public, 4-year",0.00325663338850035,-0.00729764164740455,"good"
"1153","oct8","Ohio","Hamilton","Cincinnati","University of Cincinnati",585,"HamiltonOhio",0.0172397131159072,"Hybrid","37886","Public, 4-year",0.0154410600221718,-0.00179865309373542,"good"
"1155","oct8","Ohio","Montgomery","Dayton","University of Dayton",1299,"MontgomeryOhio",0.0161222674242552,"Primarily online","11241","Private nonprofit, 4-year",0.115559113957833,0.0994368465335777,"bad"
"1156","oct8","Ohio","Stark","Alliance","University of Mount Union",37,"StarkOhio",0.00859403247653843,"Hybrid","2403","Private nonprofit, 4-year",0.0153974198918019,0.00680338741526348,"bad"
"1157","oct8","Ohio","Lucas","Toledo","University of Toledo",358,"LucasOhio",0.0177986123432349,"Primarily in person","20237","Public, 4-year",0.0176903691258586,-0.000108243217376326,"good"
"1158","oct8","Ohio","Cuyahoga","Pepper Pike","Ursuline College",4,"CuyahogaOhio",0.0146606837496114,"Hybrid","1073","Private nonprofit, 4-year",0.00372786579683131,-0.0109328179527801,"good"
"1159","oct8","Ohio","Stark","North Canton","Walsh University",17,"StarkOhio",0.00859403247653843,"Primarily in person","2779","Private nonprofit, 4-year",0.0061173083843109,-0.00247672409222753,"good"
"1161","oct8","Ohio","Clark","Springfield","Wittenberg University",178,"ClarkOhio",0.0149907147065624,"Hybrid","1801","Private nonprofit, 4-year",0.0988339811215991,0.0838432664150367,"bad"
"1162","oct8","Ohio","Montgomery","Dayton","Wright State University",34,"MontgomeryOhio",0.0161222674242552,"Primarily online","14403","Public, 4-year",0.0023606193154204,-0.0137616481088348,"good"
"1165","oct8","Ohio","Mahoning","Youngstown","Youngstown State University",17,"MahoningOhio",0.0143823546131545,"Primarily online","12607","0",0.00134845720631395,-0.0130338974068405,"good"
"1166","oct8","Oklahoma","Comanche","Lawton","Cameron University",50,"ComancheOklahoma",0.0150063354561943,"Primarily in person","4290","Public, 4-year",0.0116550116550117,-0.00335132380118264,"good"
"1168","oct8","Oklahoma","Logan","Langston","Langston University",28,"LoganOklahoma",0.0125179646331049,"Primarily online","2119","Public, 4-year",0.0132137800849457,0.000695815451840829,"bad"
"1170","oct8","Oklahoma","Kay","Tonkawa","Northern Oklahoma College",71,"KayOklahoma",0.0164454040148835,"Hybrid","4181","Public, 2-year",0.0169815833532648,0.000536179338381269,"bad"
"1171","oct8","Oklahoma","Woods","Alva","Northwestern Oklahoma State University",19,"WoodsOklahoma",0.0136472193790515,"Primarily online","1992","Public, 4-year",0.00953815261044177,-0.00410906676860973,"good"
"1173","oct8","Oklahoma","Oklahoma","Edmond","Oklahoma Christian University",99,"OklahomaOklahoma",0.0244998332150372,"Primarily in person","2228","Private nonprofit, 4-year",0.0444344703770197,0.0199346371619825,"bad"
"1174","oct8","Oklahoma","Oklahoma","Oklahoma City","Oklahoma City University",36,"OklahomaOklahoma",0.0244998332150372,"Primarily in person","2773","Private nonprofit, 4-year",0.0129823296069239,-0.0115175036081133,"good"
"1180","oct8","Oklahoma","Tulsa","Tulsa","Oral Roberts University",1,"TulsaOklahoma",0.0280944575413781,"Hybrid","4053","Private nonprofit, 4-year",0.000246730816679003,-0.0278477267246991,"good"
"1182","oct8","Oklahoma","Bryan","Durant","Southeastern Oklahoma State University",68,"BryanOklahoma",0.0230857380977185,"Hybrid","4542","Public, 4-year",0.0149713782474681,-0.00811435985025043,"good"
"1184","oct8","Oklahoma","Custer","Weatherford","Southwestern Oklahoma State University",222,"CusterOklahoma",0.0285142916250043,"Primarily in person","5267","Public, 4-year",0.0421492310613252,0.0136349394363209,"bad"
"1185","oct8","Oklahoma","Oklahoma","Edmond","University of Central Oklahoma",321,"OklahomaOklahoma",0.0244998332150372,"Primarily in person","15393","Public, 4-year",0.0208536347690509,-0.00364619844598633,"good"
"1187","oct8","Oklahoma","Grady","Chickasha","University of Science and Arts of Oklahoma",12,"GradyOklahoma",0.0226564458931834,"Primarily in person","852","Public, 4-year",0.0140845070422535,-0.00857193885092988,"good"
"1188","oct8","Oklahoma","Tulsa","Tulsa","University of Tulsa",81,"TulsaOklahoma",0.0280944575413781,"Hybrid","4365","Private nonprofit, 4-year",0.0185567010309278,-0.00953775651045026,"good"
"1189","oct8","Oregon","Union","La Grande","Eastern Oregon University",13,"UnionOregon",0.0166573504751258,"Primarily in person","2978","Public, 4-year",0.00436534586971122,-0.0122920046054146,"good"
"1190","oct8","Oregon","Yamhill","Newberg","George Fox University",1,"YamhillOregon",0.00776844070961718,"Primarily in person","3941","Private nonprofit, 4-year",0.000253742704897234,-0.00751469800471995,"good"
"1191","oct8","Oregon","Lane","Eugene","Lane Community College",1,"LaneOregon",0.00419559920118723,"Primarily in person","9029","Public, 2-year",0.00011075423634954,-0.00408484496483769,"good"
"1196","oct8","Oregon","Klamath","Klamath Falls ","Oregon Institute of Technology",8,"KlamathOregon",0.00451361411530232,"Primarily online","5335","Public, 4-year",0.00149953139643861,-0.00301408271886371,"good"
"1197","oct8","Oregon","Benton","Corvallis","Oregon State University",99,"BentonOregon",0.00390100265440126,"Primarily online","30986","Public, 4-year",0.0031949912863874,-0.000706011368013859,"good"
"1199","oct8","Oregon","Washington","Forest Grove","Pacific University",1,"WashingtonOregon",0.00808355164297398,"Primarily in person","3938","Private nonprofit, 4-year",0.000253936008125952,-0.00782961563484803,"good"
"1200","oct8","Oregon","Multnomah","Portland","Portland State University",2,"MultnomahOregon",0.00942972608890885,"Primarily online","25711","Public, 4-year",7.77877173194353e-05,-0.00935193837158941,"good"
"1201","oct8","Oregon","Multnomah","Portland","Reed College",12,"MultnomahOregon",0.00942972608890885,"Hybrid","1503","Private nonprofit, 4-year",0.00798403193612774,-0.00144569415278111,"good"
"1202","oct8","Oregon","Jackson","Ashland","Southern Oregon University",5,"JacksonOregon",0.00586121370120936,"Primarily in person","6278","Public, 4-year",0.000796431984708506,-0.00506478171650085,"good"
"1203","oct8","Oregon","Lane","Eugene","University of Oregon",208,"LaneOregon",0.00419559920118723,"Primarily online","22644","Public, 4-year",0.00918565624447977,0.00499005704329254,"bad"
"1205","oct8","Oregon","Polk","Mounmouth","Western Oregon University",5,"PolkOregon",0.00662136260672591,"Primarily online","5185","Public, 4-year",0.000964320154291225,-0.00565704245243469,"good"
"1206","oct8","Oregon","Marion","Salem","Willamette University",9,"MarionOregon",0.0144730864992611,"Hybrid","2363","Private nonprofit, 4-year",0.003808717731697,-0.0106643687675641,"good"
"1207","oct8","Pennsylvania","Berks","Reading","Albright College",1,"BerksPennsylvania",0.0177816717478227,"Hybrid","1934","Private nonprofit, 4-year",0.000517063081695967,-0.0172646086661267,"good"
"1208","oct8","Pennsylvania","Crawford","Meadville","Allegheny College",29,"CrawfordPennsylvania",0.00392300511644944,"Fully in person","1771","Private nonprofit, 4-year",0.0163749294184077,0.0124519243019582,"bad"
"1209","oct8","Pennsylvania","Berks","Reading","Alvernia University",2,"BerksPennsylvania",0.0177816717478227,"Primarily in person","2792","Private nonprofit, 4-year",0.000716332378223496,-0.0170653393695992,"good"
"1210","oct8","Pennsylvania","Montgomery","Glenslide","Arcadia University",6,"MontgomeryPennsylvania",0.0151531745124351,"Primarily online","3662","Private nonprofit, 4-year",0.00163844893500819,-0.0135147255774269,"good"
"1211","oct8","Pennsylvania","Columbia","Bloomsburg","Bloomsburg University of Pennsylvania",362,"ColumbiaPennsylvania",0.0148697740286928,"Fully online","8909","Public, 4-year",0.0406330676843641,0.0257632936556713,"bad"
"1213","oct8","Pennsylvania","Montgomery","Bryn Mawr","Bryn Mawr College",2,"MontgomeryPennsylvania",0.0151531745124351,"Primarily in person","1690","Private nonprofit, 4-year",0.00118343195266272,-0.0139697425597724,"good"
"1214","oct8","Pennsylvania","Union","Lewisburg","Bucknell University",19,"UnionPennsylvania",0.0128219397635955,"Primarily in person","3668","Private nonprofit, 4-year",0.00517993456924755,-0.00764200519434795,"good"
"1215","oct8","Pennsylvania","Delaware","Radnor","Cabrini University",6,"DelawarePennsylvania",0.0209617342482625,"Hybrid","2285","Private nonprofit, 4-year",0.00262582056892779,-0.0183359136793347,"good"
